"list_name","name","label"
"MPA_CAN",1028,"Réserve de territoire pour fins d'aire protégée du Lac-Burton-Rivière-Roggan-et-la-Pointe-Louis-XIV - 555705067"
"MPA_CAN",1029,"Réserve marine de l'Estuaire-de-la-Rivière-Bonaventure - 555705066"
"MPA_CAN",1030,"Réserve nationale de faune des Îles-de-l'Estuaire - 555704282"
"MPA_CAN",1031,"Réserve nationale de faune des Îles-de-la-Paix - 555704280"
"MPA_CAN",1032,"Réserve nationale de faune du Cap-Tourmente - 555704291"
"MPA_CAN",1033,"Réserve naturelle de l'Anse-Ross - 555637990"
"MPA_CAN",1034,"Réserve naturelle de l'Estuaire-de-la-Petite-Rivière-Cascapédia - 555705052"
"MPA_CAN",1035,"Réserve naturelle des Battures-de-Saint-Augustin-de-Desmaures - 555567238"
"MPA_CAN",1036,"Réserve naturelle du Sault-à-la-Puce - 555567262"
"MPA_CAN",1037,"Réserve écologique de Pointe-Platon - 66634"
"MPA_CAN",1038,"SABINE CHANNEL MARINE PARK - 555516314"
"MPA_CAN",1039,"SALTERY BAY PARK - 65386"
"MPA_CAN",1040,"SANDWELL PARK - 65387"
"MPA_CAN",1041,"SANTA GERTRUDIS-BOCA DEL INFIERNO PARK - 101709"
"MPA_CAN",1042,"SARGEANT BAY PARK - 67056"
"MPA_CAN",1043,"SARTINE ISLAND ECOLOGICAL RESERVE - 18406"
"MPA_CAN",1044,"SATELLITE CHANNEL ECOLOGICAL RESERVE - 18407"
"MPA_CAN",1045,"SAYSUTSHUN (NEWCASTLE ISLAND MARINE) PARK - 555758232"
"MPA_CAN",1046,"SG̲áan K̲ínghlas-Bowie Marine Protected Area - 555516418"
"MPA_CAN",1047,"SHEARWATER HOT SPRINGS CONSERVANCY - 555516386"
"MPA_CAN",1048,"SKEENA BANK CONSERVANCY - 555516387"
"MPA_CAN",1049,"SKWELWIL'EM SQUAMISH ESTUARY - 555516357"
"MPA_CAN",1050,"SMALL INLET MARINE PARK - 555516399"
"MPA_CAN",1051,"SMELT BAY PARK - 555758249"
"MPA_CAN",1052,"STAIR CREEK CONSERVANCY - 555516388"
"MPA_CAN",1053,"STRATHCONA PARK - 555704861"
"MPA_CAN",1054,"STURGEON BANK WILDLIFE MANAGEMENT AREA - 555516295"
"MPA_CAN",1055,"SUE CHANNEL PARK - 555516319"
"MPA_CAN",1056,"SULPHUR PASSAGE PARK - 101669"
"MPA_CAN",1057,"SURGE NARROWS PARK - 101713"
"MPA_CAN",1058,"SYDNEY INLET PARK - 99836"
"MPA_CAN",1059,"Sable Island Migratory Bird Sanctuary - 18669"
"MPA_CAN",1060,"Sable River Migratory Bird Sanctuary - 65755"
"MPA_CAN",1061,"Saguenay Fjord Upstream Closure - 555651735"
"MPA_CAN",1062,"Salkeld Islands - 555593215"
"MPA_CAN",1063,"Salmon River Estuary - Lot 1498 (Minstrel Air) - 555704836"
"MPA_CAN",1064,"Sambro Bank Sponge Conservation Area - 555651691"
"MPA_CAN",1065,"Sandy Beach Nature Reserve - 555744651"
"MPA_CAN",1066,"Scallop Buffer Zone (SFA 21) - 555651737"
"MPA_CAN",1067,"Scallop Buffer Zone (SFA 22) - 555651738"
"MPA_CAN",1068,"Scallop Buffer Zone (SFA 24) - 555651739"
"MPA_CAN",1069,"Scott Islands Marine National Wildlife Area - 555704263"
"MPA_CAN",1070,"Selig Island Conservation Lands - 555695824"
"MPA_CAN",1071,"Seymour Island Migratory Bird Sanctuary - 13395"
"MPA_CAN",1072,"Shepherd Island Migratory Bird Sanctuary - 67152"
"MPA_CAN",1073,"Shepody Bay - 67845"
"MPA_CAN",1074,"Sirmilik National Park Of Canada - 300103"
"MPA_CAN",1075,"Slope of Magdalen Shallows Coral Conservation Area - 555651729"
"MPA_CAN",1076,"South-East of Anticosti Island Sponge Conservation Area - 555651683"
"MPA_CAN",1077,"Southern Bight-Minas Basin - 67853"
"MPA_CAN",1078,"Southern James Bay (Moose River + Hannah Bay) - 67849"
"MPA_CAN",1079,"St. Anns Bank Marine Protected Area - 555704309"
"MPA_CAN",1080,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Anvil Island) - 555651694"
"MPA_CAN",1081,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Bowyer Island) - 555651696"
"MPA_CAN",1082,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Brunswick Point) - 555651695"
"MPA_CAN",1083,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Defence Islands) - 555651705"
"MPA_CAN",1084,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Dorman Point) - 555651706"
"MPA_CAN",1085,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (East Defence Islands) - 555651698"
"MPA_CAN",1086,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (East Hornby Island) - 555651710"
"MPA_CAN",1087,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Foreslope Hill) - 555651702"
"MPA_CAN",1088,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Gabriola Island) - 555651700"
"MPA_CAN",1089,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Halibut Bank) - 555651699"
"MPA_CAN",1090,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Halkett Point) - 555651709"
"MPA_CAN",1091,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Lions Bay and Kelvin Grove) - 555651707"
"MPA_CAN",1092,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Lost Reef) - 555651708"
"MPA_CAN",1093,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Outer Gulf Islands) - 555651701"
"MPA_CAN",1094,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Parksville) - 555651704"
"MPA_CAN",1095,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Queen Charlotte Channel) - 555651703"
"MPA_CAN",1096,"Strait of Georgia and Howe Sound Glass Sponge Reef Closure (Sechelt) - 555651697"
"MPA_CAN",1097,"TAHSISH RIVER ECOLOGICAL RESERVE - 18422"
"MPA_CAN",1098,"TAHSISH-KWOIS PARK - 101670"
"MPA_CAN",1099,"TEAKERNE ARM PARK - 67356"
"MPA_CAN",1100,"TEN MILE POINT ECOLOGICAL RESERVE - 18424"
"MPA_CAN",1101,"THULME FALLS CONSERVANCY - 555516390"
"MPA_CAN",1102,"THURSTON BAY MARINE PARK - 13114"
"MPA_CAN",1103,"TLALL CONSERVANCY - 555557363"
"MPA_CAN",1104,"TOFINO MUDFLATS WILDLIFE MANAGEMENT AREA - 303299"
"MPA_CAN",1105,"TOW HILL ECOLOGICAL RESERVE - 18426"
"MPA_CAN",1106,"TRIBUNE BAY PARK - 65446"
"MPA_CAN",1107,"Tabusintac Lagoon and River Estuary - 67855"
"MPA_CAN",1108,"Tallurutiup Imanga - 555637925"
"MPA_CAN",1109,"Tarium Niryutait Marine Protected Area - 555704310"
"MPA_CAN",1110,"Terra Nova Migratory Bird Sanctuary - 627"
"MPA_CAN",1111,"Territoire mis en réserve de l'Archipel-de-Sept-Îles - 555758332"
"MPA_CAN",1112,"Thomas B. Munro Memorial Shoreline - 555784492"
"MPA_CAN",1113,"Tidnish Conservation Lands - 555744285"
"MPA_CAN",1114,"Tuvaijuittuq Marine Protected Area - 555703762"
"MPA_CAN",1115,"UGWIWA'/CAPE CAUTION - BLUNDEN BAY CONSERVANCY - 555516212"
"MPA_CAN",1116,"UGWIWA'/CAPE CAUTION CONSERVANCY - 555516215"
"MPA_CAN",1117,"UNION PASSAGE MARINE PARK - 99743"
"MPA_CAN",1118,"Ukkusiksalik National Park Of Canada - 555516422"
"MPA_CAN",1119,"VARGAS ISLAND PARK - 99839"
"MPA_CAN",1120,"VLADIMIR J. KRAJINA (PORT CHANAL) ECOLOGICAL RESERVE - 18432"
"MPA_CAN",1121,"WAKEMAN ESTUARY CONSERVANCY - 555516375"
"MPA_CAN",1122,"WAKES COVE PARK - 555516400"
"MPA_CAN",1123,"WALES HARBOUR CONSERVANCY - 555516393"
"MPA_CAN",1124,"WALLACE ISLAND MARINE PARK - 555758308"
"MPA_CAN",1125,"WALSH COVE PARK - 67059"
"MPA_CAN",1126,"WEEWANIE HOT SPRINGS PARK - 555516398"
"MPA_CAN",1127,"WHALEBOAT ISLAND MARINE PARK - 65470"
"MPA_CAN",1128,"WINTER INLET CONSERVANCY - 555516264"
"MPA_CAN",1129,"Wallace Bay National Wildlife Area - 18197"
"MPA_CAN",1130,"Wapusk National Park Of Canada - 555704300"
"MPA_CAN",1131,"Western Honguedo Strait Coral Conservation Area - 555651716"
"MPA_CAN",1132,"Western/Emerald Banks Conservation Area (Restricted Fisheries Zone) - 555651740"
"MPA_CAN",1133,"Whitehorse Island - 555515645"
"MPA_CAN",1134,"Witless Bay Ecological Reserve - 18144"
"MPA_CAN",1135,"Xᵂakᵂəᕈnaxdəᕈma / STAFFORD ESTUARY CONSERVANCY - 555704853"
"MPA_CAN",1136,"YAAGUUN GANDLAAY CONSERVANCY - 555557362"
"MPA_CAN",1137,"Yellow Head Conservation Lands - 555695833"
"MPA_CAN",1138,"ZUMTELA BAY CONSERVANCY - 555758331"
"MPA_CAN",1139,"Île aux Canes Migratory Bird Sanctuary - 67095"
"MPA_CAN",1140,"ᕗᒪᓐ ᑲᖏᖅᓱᖓᑦ ᐆᒪᔪᑦ ᓴᐳᔾᔭᐅᓯᒪᕝᕕᖓᓄᑦ - 555757894"
"MPA_CAN",1141,"ᕿᑭᖅ ᐆᒪᔪᐃᑦ ᓴᐳᔾᔭᐅᓯᒪᕝᕕᖓᓄᑦ - 555758298"
"MPA_CAN",1142,"Ẁaẁaƛ / SEYMOUR ESTUARY CONSERVANCY - 555516373"
"MPA_CAN",1143,"MPA not listed - NA"
"MPA_CCK",1,"Cocos (Keeling) Islands - 555759265"
"MPA_CCK",2,"Pulu Keeling - 102534"
"MPA_CCK",3,"Pulu Keeling National Park - 166861"
"MPA_CCK",4,"MPA not listed - NA"
"MPA_CHE",1,"MPA not listed - NA"
"MPA_CHL",1,"Acantilados Federico Santa María - 555543787"
"MPA_CHL",2,"Archipielago Juan Fernández - 121"
"MPA_CHL",3,"Archipiélago Juan Fernández - 97"
"MPA_CHL",4,"Archipiélago de Humboldt - 555786084"
"MPA_CHL",5,"Arcos de Calán - 555745170"
"MPA_CHL",6,"Bahía Lomas - 555703898"
"MPA_CHL",7,"Bahía Lomas - 902393"
"MPA_CHL",8,"Bahía Moreno - La Rinconada - 317322"
"MPA_CHL",9,"Bernardo O'Higgins - 9414"
"MPA_CHL",10,"Bosque de Calabacillo de Navidad - 555558305"
"MPA_CHL",11,"Cabo de Hornos - 902496"
"MPA_CHL",12,"Carlos Anwandter Sanctuary - 67856"
"MPA_CHL",13,"Cerro de la Cruz - 555786082"
"MPA_CHL",14,"Coral Nui Nui - 555790088"
"MPA_CHL",15,"El Arenal - 555786060"
"MPA_CHL",16,"El Palillo - 555786062"
"MPA_CHL",17,"Estero Quitralco - 555543769"
"MPA_CHL",18,"Fiordo Comau- San Ignacio de Huinay - 555790092"
"MPA_CHL",19,"Francisco Coloane - 555790083"
"MPA_CHL",20,"Francisco Coloane - 555790086"
"MPA_CHL",21,"Hanga Oteo - 555790089"
"MPA_CHL",22,"Humedal Arauco-Desembocadura Río Carampangue - 555745178"
"MPA_CHL",23,"Humedal Bahía de Curaco de Vélez - 555786072"
"MPA_CHL",24,"Humedal Bahía de Quinchao - 555786071"
"MPA_CHL",25,"Humedal Costero de Putemún - 555786073"
"MPA_CHL",26,"Humedal Costero y Laguna Quilo - 555786076"
"MPA_CHL",27,"Humedal Desembocadura Río Biobío - 555786086"
"MPA_CHL",28,"Humedal Desembocadura del Río Itata - 555745174"
"MPA_CHL",29,"Humedal Río Maipo - 555703896"
"MPA_CHL",30,"Humedal de Cutipay - 555745176"
"MPA_CHL",31,"Humedales de Angachi - 555745165"
"MPA_CHL",32,"Humedales de Monkul - 555703903"
"MPA_CHL",33,"Humedales de la Cuenca de Chepu - 555705907"
"MPA_CHL",34,"Humedales del Río Maullín - 555745175"
"MPA_CHL",35,"Isla Chañaral - 555543801"
"MPA_CHL",36,"Isla Magdalena - 9419"
"MPA_CHL",37,"Isla de Sala y Gómez e islotes adyacentes a la Isla de Pascua - 555543788"
"MPA_CHL",38,"Islas Choros - Damas - 555543802"
"MPA_CHL",39,"Islas Diego Ramírez y Paso Drake - 555786069"
"MPA_CHL",40,"Islote Pájaros Niños - 555543761"
"MPA_CHL",41,"Islote o Peñón de Peña Blanca y las formaciones rocosas de la Punta de Peña Blanca - 555543758"
"MPA_CHL",42,"Islotes Lobería y Lobería Iglesia de Piedra de Cobquecura - 555543765"
"MPA_CHL",43,"Islotes de Puñihuil - 317183"
"MPA_CHL",44,"Kawésqar - 555643544"
"MPA_CHL",45,"La Portada - 30042"
"MPA_CHL",46,"La Puntilla - Playa Chinchorro - 555786078"
"MPA_CHL",47,"Lafken Mapu Lahual - 555790091"
"MPA_CHL",48,"Laguna San Rafael - 2548"
"MPA_CHL",49,"Las Cruces - 555790087"
"MPA_CHL",50,"Lobería Selkirk - 555786061"
"MPA_CHL",51,"Los Pingüinos - 9431"
"MPA_CHL",52,"Mar de Juan Fernández - 555786067"
"MPA_CHL",53,"Mar de Juan Fernández - 555786068"
"MPA_CHL",54,"Mar de Pisagua - 555786091"
"MPA_CHL",55,"Montes submarinos Crusoe y Selkirk - 555786059"
"MPA_CHL",56,"Motu Motiro Hiva - 555790084"
"MPA_CHL",57,"Motu Tautara - 555790090"
"MPA_CHL",58,"Nazca-Desventuradas - 555790085"
"MPA_CHL",59,"Piedra del Viento y Topocalma - 555745161"
"MPA_CHL",60,"Pitipalena-Añihue - 555790094"
"MPA_CHL",61,"Playa Tunquén-Quebrada Seca - 555745173"
"MPA_CHL",62,"Pullinque - 555543799"
"MPA_CHL",63,"Punta Morro - Desembocadura río Copiapó - Isla grande de Atacama - 555790093"
"MPA_CHL",64,"Putemún - 555543800"
"MPA_CHL",65,"Rapa Nui - 555786064"
"MPA_CHL",66,"Rocas de Constitución - 555543785"
"MPA_CHL",67,"Río Cruces y Chorocomayo - 555543766"
"MPA_CHL",68,"Seno Almirantazgo - 555786065"
"MPA_CHL",69,"Tictoc-Golfo Corcovado - 555786070"
"MPA_CHL",70,"Tierra Blanca - 555786063"
"MPA_CHL",71,"Tortel - 555786066"
"MPA_CHL",72,"MPA not listed - NA"
"MPA_CHN",1,"Chongming Dongtan Nature Reserve Shanghai - 900673"
"MPA_CHN",2,"Dafeng National Nature Reserve - 900674"
"MPA_CHN",3,"Dalian National Spotted Seal Nature Reserve - 900676"
"MPA_CHN",4,"Dongzhaigang - 67862"
"MPA_CHN",5,"Guangdong Nanpeng Archipelago Wetlands - 555624182"
"MPA_CHN",6,"Huidong Harbor Sea Turtle National Nature Reserve - 900679"
"MPA_CHN",7,"Migratory Bird Sanctuaries along the Coast of Yellow Sea-Bohai Gulf of China (Phase I) - 555703204"
"MPA_CHN",8,"Shandong Yellow River Delta Wetland - 555558392"
"MPA_CHN",9,"Shanghai Yangtze Estuarine Wetland Nature Reserve for Chinese Sturgeon - 109013"
"MPA_CHN",10,"Shankou Mangrove Nature Reserve - 900682"
"MPA_CHN",11,"Shuangtai Estuary - 902689"
"MPA_CHN",12,"Zhanjiang Mangrove National Nature Reserve - 900686"
"MPA_CHN",13,"MPA not listed - NA"
"MPA_CIV",1,"Complexe Sassandra-Dagbego - 902796"
"MPA_CIV",2,"Parc national des Iles Ehotilé - 20174"
"MPA_CIV",3,"MPA not listed - NA"
"MPA_CMR",1,"Douala Edéa - 1244"
"MPA_CMR",2,"Estuaire du Rio Del Rey - 555542688"
"MPA_CMR",3,"Manyange na Elombo-Campo - 555548873"
"MPA_CMR",4,"Ndongere - 308634"
"MPA_CMR",5,"MPA not listed - NA"
"MPA_COD",1,"Parc Marin des Mangroves - 555512069"
"MPA_COD",2,"Parc national des Mangroves - 166888"
"MPA_COD",3,"MPA not listed - NA"
"MPA_COG",1,"Conkouati-Douli - 109018"
"MPA_COG",2,"Conkouati-Douli - 313401"
"MPA_COG",3,"MPA not listed - NA"
"MPA_COK",1,"Marae Moana - 555624907"
"MPA_COK",2,"Suwarrow National Park - 4256"
"MPA_COK",3,"Takutea Wildlife Sanctuary - 555705176"
"MPA_COK",4,"MPA not listed - NA"
"MPA_COL",1,"Acandí Playón y Playona - 555592745"
"MPA_COL",2,"Area marina Protegida Archipielago Corales del Rosario y San Bernardo - 555744954"
"MPA_COL",3,"Bahía Portete - Kaurrele - 555592746"
"MPA_COL",4,"Cabo Manglares Bajo Mira y Frontera - 555636091"
"MPA_COL",5,"Colinas y Lomas Submarinas de la Cuenca Pacífico Norte - 555783022"
"MPA_COL",6,"Corales de Profundidad - 555592686"
"MPA_COL",7,"Cordillera Beata - 555783008"
"MPA_COL",8,"Delta del Río Ranchería - 555636126"
"MPA_COL",9,"El Comedero - 555636047"
"MPA_COL",10,"Encanto de los Manglares del Bajo Baudó - 555635938"
"MPA_COL",11,"Ensenada de Rionegro los Bajos Aledaños las Ciénagas de Marimonda y el Salado - 555555868"
"MPA_COL",12,"Golfo de Tribugá Cabo Corrientes - 555636002"
"MPA_COL",13,"Gorgona - 10754"
"MPA_COL",14,"Isla Ají - 555783167"
"MPA_COL",15,"Isla de Salamanca - 150"
"MPA_COL",16,"Jhonny Cay Regional Park - 555555779"
"MPA_COL",17,"Los Corales del Rosario y de San Bernardo - 2234"
"MPA_COL",18,"Los Flamencos - 126"
"MPA_COL",19,"Malpelo - 303552"
"MPA_COL",20,"Musichi - 555555848"
"MPA_COL",21,"Old Providence Mc Bean Lagoon - 35271"
"MPA_COL",22,"Pastos Marinos Sawairu - 555697787"
"MPA_COL",23,"Reserva de la Biosfera Sierra Nevada de Santa Marta - 3017"
"MPA_COL",24,"Sanctuaire de faune et de flore de Malpelo - 902899"
"MPA_COL",25,"Sanquianga - 140"
"MPA_COL",26,"Seaflower - 555624229"
"MPA_COL",27,"Special Conservation Area East Southeast And Rouncador Islands-Keys Sector As Part Of The Seaflower Biosphere Reserve - 555745190"
"MPA_COL",28,"Tayrona - 152"
"MPA_COL",29,"Unidad Ambiental Costera Complejo Malaga Buenaventura - 555744962"
"MPA_COL",30,"Uramba Bahía Málaga - 555555692"
"MPA_COL",31,"Utria - 303549"
"MPA_COL",32,"Yuruparí - Malpelo - 555636046"
"MPA_COL",33,"Área Marina Protegida de la Reserva de Bíosfera Seaflower - 555636411"
"MPA_COL",34,"MPA not listed - NA"
"MPA_COM",1,"Moheli - 555744966"
"MPA_COM",2,"Parc National Coelacanthe - 555576144"
"MPA_COM",3,"Parc National Mitsamiouli Ndroude - 555697862"
"MPA_COM",4,"Parc National Shisiwani - 555576146"
"MPA_COM",5,"Parc National de Mohéli - 313046"
"MPA_COM",6,"MPA not listed - NA"
"MPA_CPV",1,"Paisagem Protegida Buracona-Ragona - 555783557"
"MPA_CPV",2,"Paisagem Protegida Salinas Porto Inglês  - 555783565"
"MPA_CPV",3,"Parque Natural Norte da Ilha do Maio - 555783574"
"MPA_CPV",4,"Parque Natural de Cruzinha - 555783567"
"MPA_CPV",5,"Parque Natural do Norte - 555783573"
"MPA_CPV",6,"RNI Ilhéu Baluarte - 555783590"
"MPA_CPV",7,"RNI Ilhéu de Curral Velho - 555783591"
"MPA_CPV",8,"RNI Ilhéu dos Pássaros - 555783592"
"MPA_CPV",9,"RNI Ilhéus do Rombo - 555783593"
"MPA_CPV",10,"Reserva Natural Casas Velhas - 555783575"
"MPA_CPV",11,"Reserva Natural Baía da Murdeira - 555783576"
"MPA_CPV",12,"Reserva Natural Costa da Fragata - 555783578"
"MPA_CPV",13,"Reserva Natural Integral Ilhéus Branco e Raso - 555783580"
"MPA_CPV",14,"Reserva Natural Lagoa Cimidor - 555783581"
"MPA_CPV",15,"Reserva Natural Morro de Areia - 555783583"
"MPA_CPV",16,"Reserva Natural Ponta de Sinó - 555783584"
"MPA_CPV",17,"Reserva Natural Ponta do Sol - 555783585"
"MPA_CPV",18,"Reserva Natural Praia de Morro - 555783586"
"MPA_CPV",19,"Reserva Natural Serra Negra - 555783588"
"MPA_CPV",20,"Reserva Natural Tartaruga - 555783589"
"MPA_CPV",21,"Reserva Natural de Santa Luzia - 555783579"
"MPA_CPV",22,"Salinas of the English Port - 555558393"
"MPA_CPV",23,"MPA not listed - NA"
"MPA_CRI",1,"Bahia Santa Elena - 555697608"
"MPA_CRI",2,"Barra del Colorado - 555704246"
"MPA_CRI",3,"Cabo Blanco - 102300"
"MPA_CRI",4,"Cabo Blanco - 555636418"
"MPA_CRI",5,"Cahuita - 2235"
"MPA_CRI",6,"Caletas Ario - 108133"
"MPA_CRI",7,"Camaronal - 102322"
"MPA_CRI",8,"Cipanci - 108137"
"MPA_CRI",9,"Estero Puntarenas y Manglares Asociados - 108142"
"MPA_CRI",10,"Gandoca Manzanillo - 19402"
"MPA_CRI",11,"Gandoca-Manzanillo - 145524"
"MPA_CRI",12,"Isla Chora - 108143"
"MPA_CRI",13,"Isla Guayabo - 161"
"MPA_CRI",14,"Isla Pajaros - 11848"
"MPA_CRI",15,"Isla San lucas - 555705207"
"MPA_CRI",16,"Isla del Cano - 11849"
"MPA_CRI",17,"Isla del Coco - 166740"
"MPA_CRI",18,"Isla del Coco - 170"
"MPA_CRI",19,"Manuel Antonio - 2250"
"MPA_CRI",20,"Marino Ballena - 30595"
"MPA_CRI",21,"Marino Playa Blanca - 301997"
"MPA_CRI",22,"Marino las Baulas de Guanacaste - 102310"
"MPA_CRI",23,"Montes Submarinos - 555744944"
"MPA_CRI",24,"Nacional Cariari - 108155"
"MPA_CRI",25,"Ostional - 12244"
"MPA_CRI",26,"Parc national de l'île Cocos - 145582"
"MPA_CRI",27,"Piedras Blancas - 102367"
"MPA_CRI",28,"Playa Hermosa-Punta Mala - 108162"
"MPA_CRI",29,"Rio Oro - 555782794"
"MPA_CRI",30,"Santa Rosa - 166"
"MPA_CRI",31,"Savegre - 555721652"
"MPA_CRI",32,"Terraba-Sierpe - 108151"
"MPA_CRI",33,"Terraba-Sierpe - 145527"
"MPA_CRI",34,"Tortuguero - 167"
"MPA_CRI",35,"Zone de conservation de Guanacaste - 198296"
"MPA_CRI",36,"MPA not listed - NA"
"MPA_CUB",1,"Abra del Rio Cojímar - 302893"
"MPA_CUB",2,"Bacunayagua - 302844"
"MPA_CUB",3,"Bahía de Malagueta - 302591"
"MPA_CUB",4,"Bahía de Naranjo - 36133"
"MPA_CUB",5,"Bahía de Nuevas Grande - La Isleta - 32417"
"MPA_CUB",6,"Bahía de Tánamo y cayos - 302850"
"MPA_CUB",7,"Baitiquirí - 13444"
"MPA_CUB",8,"Balsas de Gibara - 302851"
"MPA_CUB",9,"Banco de Buena Esperanza - Managuano - 302854"
"MPA_CUB",10,"Banco de San Antonio - 555621509"
"MPA_CUB",11,"Boca de Cananova - 302859"
"MPA_CUB",12,"Boca de Canasí - 302864"
"MPA_CUB",13,"Buenavista - 198340"
"MPA_CUB",14,"Buenavista - 302628"
"MPA_CUB",15,"Buenavista - 900763"
"MPA_CUB",16,"Cabo Lucrecia - Punta de Mulas - 302862"
"MPA_CUB",17,"Caguanes - 168258"
"MPA_CUB",18,"Cayería de las Cayamas - Los Guzmanes - 302870"
"MPA_CUB",19,"Cayo Campos - Cayo Rosario - 302873"
"MPA_CUB",20,"Cayo Cruz - 302874"
"MPA_CUB",21,"Cayo Francés - 302597"
"MPA_CUB",22,"Cayo Guajaba - 555621489"
"MPA_CUB",23,"Cayo Largo - 13632"
"MPA_CUB",24,"Cayo Levisa- Corona de San Carlos - 302875"
"MPA_CUB",25,"Cayo Mono-Galindo - 555621483"
"MPA_CUB",26,"Cayo Rabihorcado - 302879"
"MPA_CUB",27,"Cayo Sabinal - 555621506"
"MPA_CUB",28,"Cayo Santa María - 36101"
"MPA_CUB",29,"Cayos Los Indios - 555621485"
"MPA_CUB",30,"Cayos de Ana María - 36107"
"MPA_CUB",31,"Cayos de San Felipe - 168256"
"MPA_CUB",32,"Cayos de las Cinco Leguas - 302892"
"MPA_CUB",33,"Centro y Oeste de Cayo Coco - 168265"
"MPA_CUB",34,"Ciénaga de Lanier - 555621515"
"MPA_CUB",35,"Ciénaga de Lanier y Sur de la Isla de la Juventud - 900764"
"MPA_CUB",36,"Ciénaga de Zapata - 198339"
"MPA_CUB",37,"Ciénaga de Zapata - 32359"
"MPA_CUB",38,"Ciénaga de Zapata - 900569"
"MPA_CUB",39,"Correa - 302600"
"MPA_CUB",40,"Delta del Agabama - 302904"
"MPA_CUB",41,"Delta del Cauto - 36123"
"MPA_CUB",42,"Delta del Higuanojo - 302905"
"MPA_CUB",43,"Delta del Mayari - 555621494"
"MPA_CUB",44,"Desembarco del Granma - 20202"
"MPA_CUB",45,"El Macio - 555621484"
"MPA_CUB",46,"El Retiro - 302911"
"MPA_CUB",47,"Ensenada de Portier-Lamas - 302913"
"MPA_CUB",48,"Ensenada de Rancho Luna - 555621508"
"MPA_CUB",49,"Ensenada de Tiscornia - 303012"
"MPA_CUB",50,"Ensenada del Gua y Cayos de Manzanillo - 555621498"
"MPA_CUB",51,"Esparto - 302604"
"MPA_CUB",52,"Este del Archipiélago de los Colorados - 555705334"
"MPA_CUB",53,"Golfo de Batabanó - 555621510"
"MPA_CUB",54,"Gran Humedal del Norte de Ciego de Ávila - 900765"
"MPA_CUB",55,"Guajimico - 302920"
"MPA_CUB",56,"Guanahacabibes - 168261"
"MPA_CUB",57,"Guanahacabibes - 555624218"
"MPA_CUB",58,"Guanaroca-Punta Gavilan - 302921"
"MPA_CUB",59,"Hatibonico - 20209"
"MPA_CUB",60,"Humedal Delta del Cauto - 900766"
"MPA_CUB",61,"Humedal Río Máximo-Cagüey - 901221"
"MPA_CUB",62,"Humedal Sur de los Palacios - 555621512"
"MPA_CUB",63,"Humedales de Cayo Romano - 302607"
"MPA_CUB",64,"Humedales del Norte de Ciego de Avila - 302608"
"MPA_CUB",65,"Jardines de la Reina - 302609"
"MPA_CUB",66,"Laguna de Maya - 302836"
"MPA_CUB",67,"Laguna del Cobre-Itabo - 302935"
"MPA_CUB",68,"Lanzanillo-Pajonal-Fragoso - 168267"
"MPA_CUB",69,"Las Loras - 302939"
"MPA_CUB",70,"Las Nuevas - 555621497"
"MPA_CUB",71,"Las Picúas-Cayo Cristo - 302614"
"MPA_CUB",72,"Loma de Santa María - 555621514"
